,AAL,ALLE,AME,APH,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DHR,DNB,DOV,EMR,ETN,EXPD,FAST,FDX,FLIR,FLR,FLS,GD,GE,GLW,GWW,HON,IR,IRM,ITW,JBHT,JEC,KSU,LEG,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PBI,PCAR,PH,PNR,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TXT,TYC,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
NSC,-0.0235135431205,0.230668807844,-0.0126790883441,0.106437239858,0.0397912049391,-0.00257068847213,-0.312128814955,0.00484851297526,-0.0228161851414,-0.0283373408546,-0.0692165151683,-0.0186177321878,0.0134839448171,-0.217230982294,0.0563697243376,-0.0189440596868,0.0190558207673,-0.0362990200216,-0.0141225372799,0.00203722846494,-0.0149506943472,-0.00228367584372,0.0455261516282,0.0364772714131,-0.0228011019002,0.00797131609072,0.0157642694778,0.034864070218,0.0124538618849,-0.0915189303784,0.263122389007,-0.0280721986869,0.200878598271,0.021486876636,-0.0197684744584,0.136092651635,0.159208923763,0.344986153704,-0.00175181031206,-0.0140841175074,0.0901431491168,-0.261520062057,-0.00896505247247,-0.0286046849859,1.0,0.302710453868,0.107635927276,0.021988670244,0.313723510201,-0.0534589125452,0.00263281148617,-0.0104188277603,0.0564997805334,-0.256207138782,0.0167689263918,-0.0268233824254,-0.00629002696505,-0.163046242296,-0.0667402604148,-0.000426541084805,-0.0549722705293,-0.0457833405218,-0.000724531794599,-0.0405683501823,-0.0330264152872,-0.0298456938283,-0.0397791335524
PBI,-0.000312541208573,0.0536521063215,0.00466857651996,-0.0449498489733,0.165358563261,-0.0185685901995,-0.0367501575935,-0.0247151409658,-0.0130850207562,-0.00500668281732,0.046192799214,-0.0357074345773,0.0176948705249,0.000643410586,-0.0377582427962,-0.0447983192672,0.0513659251503,-0.0168278080964,-0.00646189414385,-0.0320795826856,0.0137406413808,-0.02348833184,0.143662408488,-0.0483816682709,-0.0217430900494,0.108330634263,0.0043498019908,0.035149208094,-0.0340973115634,-0.00227195656847,0.075374620552,-0.127338517915,-0.0116131040822,0.0311804692019,-0.0359718826469,-0.0324009752322,0.0774726020774,0.0197649500156,-0.0364597109802,-0.0176415140166,-0.00250199684253,0.0376641599404,0.00113300115866,-0.119034659506,0.302710453868,1.0,0.072289756426,-0.0345361702405,-0.0317751958614,-0.034033005882,-0.0439627501871,0.0355342850602,0.00575016363627,-0.528780388669,0.014623938578,0.0382448785206,-0.011108962029,-0.340666451152,-0.284486661627,-0.0124332815574,-0.0752337162087,-0.00461810562991,-0.119783819622,-0.0492214191916,-0.080290308199,0.0130651783964,0.0174297388333
PCAR,0.0683947838563,-0.323257181849,-0.163007586801,-0.00447234472362,0.0605629102011,0.064196403413,0.0170275796406,0.0119379703358,0.00930211953233,-0.218442502909,0.102260760669,0.0279896818245,-0.0912906177939,0.0322212385953,-0.138081502267,-0.20643240214,-0.0393306023855,0.0443740726989,-0.0207373516728,-0.0393387367684,0.0668098545757,0.283919672842,0.143313456336,0.0758409489295,0.0862072602331,0.017307892677,0.0885261533827,0.0639982793735,0.0623639513267,-0.0493062559194,0.0187008873405,-0.0106585438034,0.0875619977388,-0.0443441276671,-0.0854225086195,-0.029791486538,-0.113040989896,0.00833955594237,-0.155532628933,-0.334018261299,-0.113617582183,-0.00302566312305,0.0528507635328,0.00694228364255,0.107635927276,0.072289756426,1.0,0.00227008551323,0.0583115980608,0.0395062878134,0.0422261585945,0.0300002036728,0.0084650519987,0.00085616696779,0.0159738428317,0.00646367026503,-0.00513182813974,0.0180714453047,-0.0553112971726,0.0291281990075,0.136645337212,0.0240214624246,0.0636878008166,-0.285062392545,-0.0211725930104,-0.0409313737086,0.0627176962556
PH,0.0350601195976,0.0467910227864,0.0852881821815,0.109483839906,-0.00239179765136,0.0295875056336,-0.20490187018,-0.103402069043,0.169647881813,0.0148896647287,-0.0302478279845,-0.0460151104267,0.00907375823357,0.0706643486122,-0.0516445076159,0.00121027413433,-0.0112393755389,0.161395247569,-0.0237724722443,-0.0308948951132,-0.1299151094,0.0711186216809,-0.0118604485661,-0.0488799896858,-0.0239841599084,0.0109380647989,0.0140150517512,-0.0723218716638,-0.0307719485981,0.292767492976,0.00756191184389,0.0305252421949,-0.0173280152017,0.0318615071573,-0.0788987824211,0.126669339407,0.0508949927667,0.103257538874,0.000631588281971,0.026508004384,-0.0137864745326,-0.00202613904345,0.0429256750506,-0.156222830339,0.021988670244,-0.0345361702405,0.00227008551323,1.0,0.0486273113312,0.0242621779431,-0.0766179999181,-0.0435928716369,-0.175752572227,-0.0133363123841,-0.0625247275045,-0.0626274307537,0.0178481342374,-0.050614619962,0.0369984657995,-0.0515702790428,-0.0836916641899,0.0465978148464,0.0170940265688,-0.0411085841042,0.00893465278994,-0.039943248732,0.0296131234438
PNR,0.0160252222647,0.0408088415555,0.00666526096664,0.128488086887,-0.138784908459,-0.048870794383,-0.193333063692,-0.0220923729671,0.0273326336323,-0.0172009525372,-0.077430374562,-0.00887530947342,0.025914558569,0.0892258506008,0.00119363278874,0.041586365864,-0.015235738511,0.109260582143,-0.0355502265517,-0.104557991471,0.0363502261063,-0.134578353278,-0.0146814582957,0.0887925574863,-0.037924313836,-0.145132168263,0.0840745812232,-0.32691765953,0.0297496942487,0.050644985266,0.109250168849,0.00267771538158,0.0517786795512,-0.00827164477491,0.00162183199696,0.0928689369236,0.0297354093298,0.0848960767187,-0.0287292215755,-0.0565484510883,-0.100771522201,-0.126174377546,-0.0789121086516,0.0468638606829,0.313723510201,-0.0317751958614,0.0583115980608,0.0486273113312,1.0,0.0603121799814,-0.0684585184629,0.00226687543708,0.129432562153,-0.00512571218716,-0.0111946371389,-0.000419122720836,-0.0412509872105,0.0222584986972,0.0122891333679,0.0733586780812,-0.0580078401622,-0.033347362344,0.0540487870165,0.238883152391,-0.0340847885262,-0.0865361808454,-0.0143818206165
PWR,-0.0109867035903,-0.0171816004437,0.00356023597061,0.0345839120425,-0.0519784415846,-0.0874653714025,-0.0528346079178,-0.0268511608802,0.000145211037304,-0.0195291338926,-0.022357438939,-0.0779267726772,-0.0250106972288,0.0328407021158,0.0581090230458,-0.0169065213027,-0.231405471375,0.0127411121191,0.0237842204897,-0.0343186779266,0.0146973080594,0.00355152437989,0.00560286373725,-0.00374681799222,-0.025254589242,0.0757106146884,0.162485746504,-0.00938362785067,0.0803231652575,-0.0787974762021,0.139960995198,0.139985748613,-0.0391626648311,0.0487931726329,-0.00957364132755,-0.0276575524272,-0.0644553988653,-0.0705956242262,-0.0402203515707,-0.00799883079519,0.134215646158,-0.0158488738006,-0.0290723821771,0.07789276325,-0.0534589125452,-0.034033005882,0.0395062878134,0.0242621779431,0.0603121799814,1.0,0.090920108445,-0.0572874758846,-0.0115735343812,0.202010040781,-0.0499073984584,0.0339585022888,-0.018323136388,0.188418043735,-0.0409354584249,-0.0234939237924,0.0309219111548,-0.144561729039,0.00683926997738,0.029170032129,-0.0642596744928,-0.0983460015004,0.0747702684614
R,0.000530698040697,-0.0240315151899,-0.0511537880349,0.0254589175745,-0.0566678089152,0.111806051239,-0.00226899917989,-0.012532810582,0.00903903115699,0.0119102568389,0.10858842074,0.0078413514873,-0.0308072597967,-0.110062667205,-0.0240432310897,0.0340343386508,0.0147219378464,-0.0474299338296,0.014558571754,-0.00845304503515,0.042327721265,0.0381672204008,-0.0277250428806,0.0326303303068,0.0154533347379,0.0619107591945,-0.000491970909474,-0.189445334775,0.158067229697,-0.0318429273452,0.0121600480442,0.00439104862555,0.0681512302352,0.00859263516297,0.133554689406,0.0205107801835,-0.0779667681039,-0.046375556347,0.0322251726182,-0.095690121946,0.0216653996262,-0.0119127587614,0.0145146526659,0.186413934934,0.00263281148617,-0.0439627501871,0.0422261585945,-0.0766179999181,-0.0684585184629,0.090920108445,1.0,-0.106496513829,0.0337545444006,-0.0158206734829,0.0501850845207,0.112741958925,0.0490965417823,0.0368777039348,0.017204850923,-0.00768680305144,0.147069553809,0.0323065700357,-0.00288682440399,-0.0545387464721,0.158988810932,0.0913040967547,-0.102865344534
RHI,-0.125319366105,0.0932281610787,0.0202073044444,-0.0866309559275,0.0203440273401,-0.0204772099407,0.0189053656302,0.00509933271337,-0.018249218079,0.0821871664446,-0.0684453145155,0.0314172011911,0.0161696043359,-0.0628125117664,-0.0468054016727,-0.0361763773199,0.0054144241161,0.0624702901233,-0.0380698607025,0.0258072149858,0.000773603829168,-0.00760431535415,0.107032338987,0.00460610689036,0.0550671236167,-0.0753280384229,0.0867818279805,0.0769773351015,-0.116315604582,-0.0366786382778,-0.0560715701981,0.0081927287203,0.0550356839371,0.0560970464543,-0.00970330907617,0.0526319081576,-0.0111989305914,0.372454257824,0.0150993892076,-0.0240947253121,0.0176744084198,-0.0376177323376,-0.0155995213758,-0.121085730316,-0.0104188277603,0.0355342850602,0.0300002036728,-0.0435928716369,0.00226687543708,-0.0572874758846,-0.106496513829,1.0,0.0832489215083,-0.0330524528122,0.0872254934806,-0.0707782316056,0.0200629689947,-0.0255983959665,-0.0399162859191,-0.040053880332,0.00766051219943,-0.113551744763,0.0140665181615,-0.0179128419414,-0.0445871245682,0.0270424479798,0.135161754608
ROK,-0.0262066221374,0.0694193082798,0.0430907650833,0.00192158904357,-0.0265911338242,0.00176999418658,0.0225281585494,-0.00355888394824,0.0629430069439,-0.0224464842684,-0.00134856627292,0.0123413028489,-0.0829657730186,0.00779730155897,-0.0122274098864,-0.0263157095429,-0.0118679364298,0.121684731263,0.30594309575,0.0246035859899,-0.0209088363236,-0.0167669156153,-0.0429118123591,-0.00936276339136,0.0450859803315,-0.0194831738371,0.0539688196449,0.0693442794862,0.034937355332,-0.00652751130981,-0.117472828585,0.015175589011,-0.00184710131891,0.12291824228,0.0434097973421,0.0106200916818,-0.0441147208264,-0.0151666752194,-0.0364441710722,-0.0530741899613,-0.0396513933246,-0.0647861614581,-0.0457329439854,0.0245238169918,0.0564997805334,0.00575016363627,0.0084650519987,-0.175752572227,0.129432562153,-0.0115735343812,0.0337545444006,0.0832489215083,1.0,0.0360820412875,0.028154434224,0.0397999868895,0.0139373351639,0.07613395405,0.0116348085676,0.0280330861289,-0.0856712276273,-0.00996286636972,-0.575913090013,0.0275047533491,0.00539697129088,-0.0243847395777,0.0364840174202
ROP,-0.034225970141,0.00777729780562,0.0281226982305,-0.087893207824,-0.102789446112,0.00121689333361,0.0433349622826,0.119100075982,-0.00376280789305,0.00402912314085,0.00323062457253,0.0145461947281,-0.0185871556754,0.0688323412681,0.0220536585496,0.017258212962,-0.0381692651396,0.0141244089388,0.0210066233994,0.010395968956,0.00505801225573,0.016612775915,-0.11969631499,-0.0594175470354,-0.00828683442324,-0.00239050887285,0.0533298235069,0.0303972740197,0.0280275486611,-0.0594800802301,0.0284466623377,0.181222811646,-0.0934223119219,-0.0157766087411,-0.0132968151722,0.00546121587382,0.0223810221165,-0.00583309965083,-0.00502363962562,0.0321834271598,0.00569118825366,-0.046325254478,-7.90464431494e-05,0.00952098018357,-0.256207138782,-0.528780388669,0.00085616696779,-0.0133363123841,-0.00512571218716,0.202010040781,-0.0158206734829,-0.0330524528122,0.0360820412875,1.0,0.000809217532535,0.0390035887392,0.0242127197627,0.597573874019,0.232482749318,0.00120540385849,0.0237452692261,-0.00510379106683,0.0224815796824,-0.0060095131725,0.0860852586652,-0.0144388504219,-0.000302400809394
RSG,-0.0326013537121,-0.00485298754086,0.0512225874699,-0.0665861434638,-0.0472363017841,-0.00403497387123,-0.0540271392175,-0.0220687675719,-0.0717205386389,0.00813116794927,-0.025771896981,0.002443518788,0.0201180516636,-0.0132151917928,0.0713176772665,-0.00831472645656,-0.0418824256389,-0.00230069391191,-0.0143616760669,0.0235516199298,-0.0305333934399,-0.00961047780738,-0.0577101310279,-0.0198772176932,-0.0210130937619,-0.0368166478227,0.0463136935752,0.0638975803637,0.0504588334981,0.0618059751449,0.0188253996721,0.0339907537167,0.0699483754132,-0.0562765612639,-0.0294419816378,0.0245084506807,0.142800175865,0.0615373019525,0.0946078816152,-0.0331051751941,-0.00889805491977,0.00831911195837,0.0129144469432,-0.0350542185857,0.0167689263918,0.014623938578,0.0159738428317,-0.0625247275045,-0.0111946371389,-0.0499073984584,0.0501850845207,0.0872254934806,0.028154434224,0.000809217532535,1.0,-0.0200730160054,0.125264143678,-0.00614492759769,0.0253987843236,-0.0177314318861,0.0496567959278,0.0301371349192,0.00457732831697,-0.0624776043081,0.0122225063299,0.0854472499399,-0.0166671852876
RTN,-0.0141384017336,0.0154882516293,-0.0279523149249,-0.148176217993,0.0235477163011,-0.0233541462393,0.00113528929887,-0.0429525609037,0.000837360633517,0.2155890842,0.0468992168067,0.0411727445464,-0.00672583559056,0.134555037645,0.0365887981503,0.0322073681594,-0.0157082308149,0.0138870259827,-0.0582141415984,0.0512754095672,0.0629622813521,0.00897665447215,-0.0770254648778,0.10400444803,0.0317243177987,0.102788817645,-0.0386453708338,0.0754787162139,0.16830944841,-0.00281457526231,0.000644407026231,-0.0610144177957,0.030565725598,-0.123334390354,-0.0338050903635,-0.121911601724,-0.148316291831,0.0549111902991,-0.0136200769961,0.0482665066473,-0.00231636168363,-0.00817622029717,-0.0526276536767,0.207708637983,-0.0268233824254,0.0382448785206,0.00646367026503,-0.0626274307537,-0.000419122720836,0.0339585022888,0.112741958925,-0.0707782316056,0.0397999868895,0.0390035887392,-0.0200730160054,1.0,0.0134193146985,0.0212319864451,0.0181076622167,0.0593173742076,0.0507398747203,-0.0336270989308,-0.0234639210152,0.0585055875682,0.0351760771538,-0.0247805108912,-0.0627979214024
SRCL,-0.00360560442841,-0.0310445733438,0.00814726637781,-0.0501204410408,-0.0206484366954,0.01266633692,-0.0577737889248,0.0295016707144,0.0268716671605,0.0752292182862,-0.0113492828279,-0.0365414360371,-0.0040725426796,-0.0107413582918,0.0517587128106,-0.0201323522385,0.166979066148,-0.0466986956777,9.11201801302e-05,0.0925427373508,-0.145573545141,0.0594220620673,-0.0904343816051,-0.000339599161589,0.00854097169368,0.05149865331,-0.0477413965847,0.0616455122345,0.318448750287,0.017906886827,-0.041228290861,-0.00413546615136,0.0223709036509,0.037467170958,-0.161621946438,-0.0116882413052,0.00500397858596,0.0332445196627,-0.0142445662908,0.000532495284426,0.0466565602707,-0.130753580017,-0.125014626523,0.034950382406,-0.00629002696505,-0.011108962029,-0.00513182813974,0.0178481342374,-0.0412509872105,-0.018323136388,0.0490965417823,0.0200629689947,0.0139373351639,0.0242127197627,0.125264143678,0.0134193146985,1.0,-0.0984145424701,0.0606201432796,-0.0105895823464,-0.0180021705746,0.00731133282423,-0.0181069672728,-0.0399082059425,0.022688072912,0.0481327377899,0.00949995312948
TXT,-0.0251031949928,0.0253286232392,-0.0302074081878,0.0387349165177,-0.128694026985,-0.00827591098726,0.0362828038218,-0.000156378610886,-0.0133210075699,-0.1839860886,-0.0140437973944,0.0495794473564,-0.00976314126626,-0.0414483785001,-0.166118466624,0.0294302012,-0.0069350052716,0.101945511589,0.109282087311,0.0230499074514,0.0274956927698,0.0511134580378,0.145019628166,-0.100530185376,-0.0273328958503,-0.104513753417,0.0314161466612,-0.0295040705064,-0.146529813404,-0.0148260323335,0.02609866262,0.099689339935,0.0198441084044,0.0205580162221,0.0145231865419,-0.0212371655833,-0.0157480262561,-0.108460438782,-0.0315277831813,0.0178954183961,0.0679085998753,-0.0247606820784,-0.022796029941,0.06440684275,-0.163046242296,-0.340666451152,0.0180714453047,-0.050614619962,0.0222584986972,0.188418043735,0.0368777039348,-0.0255983959665,0.07613395405,0.597573874019,-0.00614492759769,0.0212319864451,-0.0984145424701,1.0,0.188158276702,0.0260462474448,-0.0117256079231,0.0308061698693,-0.0422597050128,0.0303340646994,-0.0995728044708,0.0374968855049,0.0617451729571
TYC,0.0706354320997,0.0664277166387,-0.0197356605487,0.0431738566268,-0.0399304649488,0.121445371167,0.0292001277441,-0.0168986522723,-0.0119754896487,-0.053056829771,0.0295679735449,0.0191553401267,0.0931454296617,0.00554672125544,0.0207231713992,-0.0313409017094,-0.00164749813279,0.0482625741921,0.0134304953214,0.00938689068887,-0.112415677701,0.040787814225,-0.0307279950493,-0.00979027454746,-0.00266554993704,-0.144796206889,0.0520198596791,-0.0039209803277,0.0369592379963,0.0106765755804,-0.0212070801883,0.0467345613194,0.101233654999,-0.0613054926391,-0.0188555329588,0.0389800660567,-0.0762442430369,0.00450680196089,-0.0361860135762,0.0188966927466,-0.0531713767458,-0.0248165929363,-0.0128422912301,0.0521559219882,-0.0667402604148,-0.284486661627,-0.0553112971726,0.0369984657995,0.0122891333679,-0.0409354584249,0.017204850923,-0.0399162859191,0.0116348085676,0.232482749318,0.0253987843236,0.0181076622167,0.0606201432796,0.188158276702,1.0,-0.0305532374375,0.0219664636807,0.0530395745775,-0.00946632837737,0.0989331582921,0.0472590846244,-0.0305443942419,0.0295767328419
UAL,-0.00677586000252,0.0976915325865,0.000830353726965,0.0197482346109,0.0845217628323,0.0149610741162,-0.0406716683067,-0.00334588613372,-0.00313322398824,0.00198790694703,0.00341242512866,-0.00583287278581,-0.00445537026296,-0.007092494846,-0.0260610212357,-0.0111822637199,0.030939218874,-0.0191170201205,0.0130936890418,0.0705640739763,-0.0143108353608,-0.0456330239098,-0.0279043497438,0.00498257958982,0.00653279018768,0.0783196905868,-0.0285474123266,-0.00694903957686,0.0470347013369,0.0479546230796,-0.0177865221746,0.0362358464401,-0.0267622746483,-0.0181150877216,0.00363798977515,-0.0040247895805,-0.00670323892239,-0.0280257769972,-6.69778919249e-06,-0.00681020530896,-0.0664824019904,0.00620102204984,-0.0325251487592,0.00775596989298,-0.000426541084805,-0.0124332815574,0.0291281990075,-0.0515702790428,0.0733586780812,-0.0234939237924,-0.00768680305144,-0.040053880332,0.0280330861289,0.00120540385849,-0.0177314318861,0.0593173742076,-0.0105895823464,0.0260462474448,-0.0305532374375,1.0,0.0345575504777,0.0169627990532,-0.00329584713282,0.0337544945433,-0.00995499094364,0.050728935244,-0.00273850612368
UNP,0.00713070065558,-0.11454317634,0.0449168913364,0.0303048675854,0.0557427770396,0.0263332545156,0.00957832274689,0.0358235919614,0.0263226098746,0.02851177897,0.0623891832584,0.0153844078674,0.173127341314,0.025705218626,0.00734539180551,0.00271855401052,0.0482665213111,-0.0253343717647,0.0239653338762,0.0193824224053,0.0346250062183,0.0226825558279,0.0955149782241,-0.0015983836311,0.0064183224387,0.14865965019,-0.00873603361193,0.00448752381702,-0.0121401496122,0.0469363891381,0.0117876972961,0.0268422774899,0.0966492754305,-0.136477005339,-0.127621587761,-0.00958435663888,-0.0918237740045,-0.0482808516966,-0.0152391979239,-0.116260416797,-0.105558878568,0.0825579515538,0.0466265169636,0.0499320826461,-0.0549722705293,-0.0752337162087,0.136645337212,-0.0836916641899,-0.0580078401622,0.0309219111548,0.147069553809,0.00766051219943,-0.0856712276273,0.0237452692261,0.0496567959278,0.0507398747203,-0.0180021705746,-0.0117256079231,0.0219664636807,0.0345575504777,1.0,0.0894923572723,0.0874226911994,-0.0950163404601,0.1919973521,0.0962788822818,0.0727870005152
UPS,0.0154006797188,-0.0631552493652,-0.0107832713432,-0.023247971443,0.0199439119109,-0.0110556807884,-0.0152186443413,-0.0430562020483,0.101355540093,0.194340872352,0.0342225999669,-0.0010193007849,0.0173752945626,0.0731283603538,-0.0834744202509,-0.0185915511697,0.280882086366,0.144439528169,-0.0510133250939,-0.0125666666539,0.0142139687732,0.0820244293377,-0.00749183524451,-0.0621121338437,-0.0172876417836,-0.0643897369564,-0.248425034945,0.0438873096496,0.0146353306452,0.159356233072,-0.110505245486,-0.141671909951,0.268853346958,-0.0533077230918,0.0136929258394,0.00502274388669,-0.0525561783651,-0.051602978592,-0.0451632588423,-0.0537639589084,-0.0291495124888,0.0156912490796,0.0209378309823,0.0373064138296,-0.0457833405218,-0.00461810562991,0.0240214624246,0.0465978148464,-0.033347362344,-0.144561729039,0.0323065700357,-0.113551744763,-0.00996286636972,-0.00510379106683,0.0301371349192,-0.0336270989308,0.00731133282423,0.0308061698693,0.0530395745775,0.0169627990532,0.0894923572723,1.0,0.0401718293766,0.0744161703101,0.0930250238179,0.0231514185492,0.00080356396774
URI,0.0262547114546,-0.1005726649,0.0314151125951,-0.1144075308,-0.041869728294,-0.0171604755605,-0.0306922031872,0.00265611169276,0.0106765312768,-0.00569333904928,0.0222866932907,-0.00401730884579,-0.0100653343556,0.0227983420213,0.00740007898746,0.0236020769606,0.0150929106872,-0.0976277475545,-0.536564086445,-0.0350416527778,-0.019255780774,-0.00250149469557,0.0276022257401,0.020769373589,-0.0249129655301,0.00957926744155,0.0371753605176,-0.0762709639816,0.00451168817212,0.00298384393947,0.198106249877,-0.0186580507576,0.0121627360195,0.0271436619564,0.000276171971724,0.0153348305801,0.0333705494968,-0.00415619391933,-0.0255109276497,0.00959164677067,0.0253391968716,0.0469659688068,0.0290978768198,0.112107789689,-0.000724531794599,-0.119783819622,0.0636878008166,0.0170940265688,0.0540487870165,0.00683926997738,-0.00288682440399,0.0140665181615,-0.575913090013,0.0224815796824,0.00457732831697,-0.0234639210152,-0.0181069672728,-0.0422597050128,-0.00946632837737,-0.00329584713282,0.0874226911994,0.0401718293766,1.0,-0.00218752626595,-0.0193817845068,0.00908662975344,0.0185150731628
UTX,-0.0123848782004,0.141085944258,-0.0345489343577,0.0304946423593,0.00883503773029,-0.0840493852886,-0.014234444763,-0.00328803866852,0.0050302320664,-0.0183568090514,-0.138580794095,-0.0577269206087,-0.0107012669716,-0.0463150247945,0.042287620973,-0.0160034634511,0.026123547878,0.068510036204,-0.00598604431076,-0.0182818836837,-0.0783540701104,-0.167478090654,0.0198759457179,0.11541899473,-0.104109247181,0.0219710429201,-0.0435569538438,-0.0434170163818,0.0393786798322,0.0312895247207,-0.139959420588,0.0208972259638,0.16622489499,-0.0920830039553,-0.0379208628749,-0.0468106182205,-0.0255645731504,-0.0417069035035,-0.0934278635052,0.341649220171,-0.0649628799441,0.0567504683776,-0.108252897516,-0.0146788259114,-0.0405683501823,-0.0492214191916,-0.285062392545,-0.0411085841042,0.238883152391,0.029170032129,-0.0545387464721,-0.0179128419414,0.0275047533491,-0.0060095131725,-0.0624776043081,0.0585055875682,-0.0399082059425,0.0303340646994,0.0989331582921,0.0337544945433,-0.0950163404601,0.0744161703101,-0.00218752626595,1.0,-0.0116455851162,-0.0155572000767,-0.00824979893015
VRSK,0.0196302882204,-0.0219415645289,0.0291471898471,-0.0144053916367,-0.0324617889496,0.0554484697039,-0.0155589801679,0.111575225613,0.0115389437909,0.003107627315,0.0236029234304,0.00689224780413,0.00667875860426,0.0186205493552,0.160550162291,0.0221756772704,0.100520015408,-0.0087250178906,0.00818562952674,-0.0963678262301,0.0237782665192,-0.0603316573675,-0.0359145037762,0.00505634224735,0.00371211473102,0.0299787265928,-0.119643367576,-0.110892300592,0.00921595018738,-0.0410188474439,0.0426615562349,0.0242025883932,-0.0198709125935,-0.0280574298171,0.0429161257822,0.0030747331597,-0.027127847719,0.0659272232831,0.0352649369169,-0.00874877018812,0.017055968773,0.00301648654966,-0.0666459110711,-0.0063649016855,-0.0330264152872,-0.080290308199,-0.0211725930104,0.00893465278994,-0.0340847885262,-0.0642596744928,0.158988810932,-0.0445871245682,0.00539697129088,0.0860852586652,0.0122225063299,0.0351760771538,0.022688072912,-0.0995728044708,0.0472590846244,-0.00995499094364,0.1919973521,0.0930250238179,-0.0193817845068,-0.0116455851162,1.0,0.0709059758941,0.00730708054535
WM,-0.0158043828548,0.056471365687,0.0122692202155,0.0207885058272,-0.00179783303085,-0.0940949326632,0.0139172540702,-0.033179573709,-0.0137405171126,0.0190970305494,0.0179883106261,-0.0137368993219,0.0190029210373,-0.016297657698,0.219658397575,0.0194493521273,0.107041525468,-0.0836563612961,-0.0267674953649,0.0820876287075,0.000311055145722,-0.0322381460957,0.0948001314028,-0.012141213449,-0.0411993571577,0.0283881180601,0.00114224580724,0.0331095028181,-0.0328185241156,0.0365048485655,0.0344301943307,-0.0614395096981,7.1433088699e-05,-0.0424933507115,0.101940754721,0.123460659563,0.0456943616609,0.0207327580286,0.0271978671624,-0.0479236007262,0.038421035868,-0.010165094108,0.106922776095,-0.0780650035218,-0.0298456938283,0.0130651783964,-0.0409313737086,-0.039943248732,-0.0865361808454,-0.0983460015004,0.0913040967547,0.0270424479798,-0.0243847395777,-0.0144388504219,0.0854472499399,-0.0247805108912,0.0481327377899,0.0374968855049,-0.0305443942419,0.050728935244,0.0962788822818,0.0231514185492,0.00908662975344,-0.0155572000767,0.0709059758941,1.0,-0.0421284366808
XYL,0.00152588350846,-0.0407210198996,-0.0437292857733,-0.0682003822438,-0.0350313664062,0.0297498048673,0.0153492894568,0.0224738483261,0.023416212759,0.00883178979508,0.00180475159234,0.0772492379755,0.0185856164131,0.0164865266473,-0.000811103517346,0.012166488516,-0.0302641577742,0.143656108271,0.0115579438009,0.0419927039696,-0.0679636355241,0.00843253557257,-0.0166562174244,0.00614002370592,0.034298288445,-0.0323379793606,0.0438847299768,0.0682609818564,-0.0708794416569,0.0822449839652,0.0160357795542,-0.0321526901506,0.0914347029277,0.00758525004363,-0.00114408283442,-0.289956406699,-0.00664869954982,0.0527589858255,-0.0146638335101,-0.0999512958438,-0.0458822413224,-0.0106682830977,0.0440704126308,-0.116087892981,-0.0397791335524,0.0174297388333,0.0627176962556,0.0296131234438,-0.0143818206165,0.0747702684614,-0.102865344534,0.135161754608,0.0364840174202,-0.000302400809394,-0.0166671852876,-0.0627979214024,0.00949995312948,0.0617451729571,0.0295767328419,-0.00273850612368,0.0727870005152,0.00080356396774,0.0185150731628,-0.00824979893015,0.00730708054535,-0.0421284366808,1.0
