,AFL,AIG,AIV,AIZ,ALL,AMG,AMP,AMT,AON,AVB,AXP,BAC,BBT,BEN,BK,BLK,BRK-B,BXP,C,CB,CBG,CCI,CFG,CINF,CMA,CME,COF,DFS,EFX,EQR,ESS,ETFC,EXR,FITB,FRT,GGP,GS,HBAN,HCN,HCP,HIG,HRB,HST,ICE,IVZ,JPM,KEY,KIM,L,LM,LNC,LUK,MAC,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,O,PBCT,PFG,PGR,PLD,PNC,PRU,PSA,RF,SCHW,SLG,SPG,SPGI,STI,STT,SYF,TMK,TROW,TRV,UDR,UNM,USB,VNO,VTR,WFC,WLTW,WY,XL,ZION
EFX,-0.045356873543,0.00459365406442,-0.034649177616,0.021862494897,-0.0335952733949,0.0233649882445,-0.0259417733213,0.0217916075075,0.0887688178693,-0.0320953561965,0.237162299404,-0.0868126298963,0.0136348647432,-0.0451804594243,0.00816216955535,0.0749290671948,-0.0148076911275,-0.0253943979117,0.00980117505373,-0.333041582581,0.0268149121301,-0.040426144228,-0.00354802617012,0.026231505435,-0.0240659075685,0.0618159627695,-0.00573448970516,0.00286596883733,1.0,0.08791803981,-0.00706647512953,-0.0873282599411,-0.0736472197484,-0.033134019272,-0.0308402558827,-0.108883410507,0.0311625644588,-0.0178450211429,0.0183645452131,0.00295079119533,-0.165523390231,0.046686735662,-0.122887298344,-0.105026828617,-0.0197878953203,-0.10107106192,0.0744779890478,-0.0713032459868,0.00475479381675,-0.181919242593,-0.00186926907931,-0.0812523726713,0.0152518054242,-0.0809312134373,-0.058056445722,0.0523491886758,-0.0518476696079,-0.0781878229048,0.0969129775624,-0.013728763648,0.0403481391055,0.0342282059199,0.0272474806375,0.0107432251148,0.0964585405516,0.0271274760265,0.0226293069295,-0.0217129136956,-0.00658707989876,0.0507090349496,-0.0357720963485,0.133978463162,0.0497918844361,0.051007695678,0.0357438239815,0.107303905933,0.133565460127,0.0282401132986,-0.18885624758,-0.0774073829669,-0.0378030015251,0.103139662681,0.0473597971393,0.00991218359608,0.0131312489738,-0.0504279813346,-0.514539476523,-0.0341316850645,-0.0295040539355,0.0166894455553
EQR,0.189660463676,-0.00302445892933,0.0706298493228,-0.00195150696279,0.0374331379325,0.00605605676245,-0.0482593038477,0.062918452427,-0.0262506859413,-0.0789428185715,-0.0138306126198,0.0168757065422,0.0139590607684,0.0075572167091,0.00811889543135,0.00378008534837,-0.00241104788367,-0.0540843896753,0.17603098488,0.0236354603582,-0.0202381135005,-0.0628899118512,-0.143757722631,-0.128366852398,-0.0235470697643,-0.004694670171,0.00690148724208,-0.000966552653968,0.08791803981,1.0,0.0144282805588,0.0135625258803,-0.0510876379083,-0.0112735105417,-0.300843066534,0.104783838228,-0.000510652607962,0.00295270462267,-0.0110252974222,0.0678889960672,0.00175997794902,-0.00637407357993,-0.0412708377627,-0.0272084942555,0.0150464139743,0.0384089727235,-0.00184287783303,-0.0991857094075,-0.0311409271633,0.0155121722481,0.0391278269019,-0.00993707759489,-0.000290166267045,-0.0260101662597,0.020163738129,0.023767600691,-0.213935784093,-0.0178721909502,-0.0921084900255,-0.0246844039514,-0.00921311797486,0.0637205523928,0.024977256117,-0.0431744754759,0.052345833065,0.0700215300636,0.0494468595821,0.0312535938487,0.0379105740208,-0.0105651752022,-0.0676717703838,0.0929143385725,-0.0209261052972,0.0527590034903,0.0442065361498,0.00424435368587,-0.0112570578114,0.0110928978526,-0.0399888096319,-0.117744988405,0.0154222056828,0.0123856401529,0.00319219688803,0.0193300168892,0.0084993072019,-0.0204733617324,-0.0822539948523,-0.00040114150637,0.014823982358,-0.00862600089443
ESS,0.0404391263396,0.00786549700295,0.0794281713446,0.00281074556118,0.0196539482195,-0.0312345253461,0.024526435129,-0.0245358387089,-0.0721165261779,0.00603607636726,0.0266915045076,-0.0239681942344,-0.0291558977136,-0.00378227569371,0.0151210012647,-0.0152181450296,-0.00658461156315,-0.0539904212414,0.0640270991151,0.0443970700182,0.00780944826534,-0.0224726813518,0.0263758219172,0.00614449443883,6.36677138824e-05,-0.0014532676503,-0.0565225512924,0.00495951609211,-0.00706647512953,0.0144282805588,1.0,-0.00476221628864,-0.0341324914357,-0.00316189643978,0.0106962733113,0.0476857142068,-0.000333596785082,0.00147779353675,-0.04026265772,0.0112483709543,-0.00327909668371,0.0870098790123,-0.033909429037,0.0767261146345,0.0121276768235,-0.067853045634,-0.0184403697082,-0.0184512557107,-0.00791084846892,0.00145365024187,0.0117550230779,0.0265379989614,0.00961831931755,-0.0124524116128,0.000209984381386,0.0609962711195,-0.037154261933,0.0181764619441,-0.0875658112316,0.0445316218568,-0.0213396497492,0.046459644054,-0.0155563312239,-0.0210410357352,-0.00432029329605,0.0959537547321,-0.0267238474024,-0.00256457885782,0.00326265635656,-0.0226502590469,0.00233159902517,0.0170402745438,0.000859340809615,-0.158185398643,-0.000585496296684,0.0216814846444,0.00103581069994,-0.0201109819436,-0.0279760018373,0.0276084244613,0.0513189489108,0.00639271736178,0.0332107387846,0.0176817383055,0.00710018504263,0.00102655915627,0.00791843886064,0.0274832205256,0.00483268346531,0.00107894136067
ETFC,-0.0269968269122,-0.0722987911804,0.0654576125541,0.00503861864581,0.0692754228544,-0.0163797253274,-0.0401234081502,0.00973790661371,0.0142603000616,-0.109736858177,-0.0127977231747,-0.165599117565,0.112979834424,0.0368735834952,-0.0217075816823,0.0492398708688,0.0148001847427,0.00467125323253,-0.0364363709683,0.0571608898025,-0.0572661729246,-0.0148966782259,-0.147562989063,-0.0282284499874,0.0224248564037,0.0313987044159,0.0687816458649,0.11381994455,-0.0873282599411,0.0135625258803,-0.00476221628864,1.0,-0.0627973453735,0.425885457912,0.0212743340286,0.05110138984,0.0517779901539,0.125946304693,0.0267369831878,0.00695111666163,0.172638035055,-0.0613171730479,-0.0228172629468,0.0737260237444,0.0224531560122,-0.00745509468539,0.186366021182,-0.0517752915731,0.0415778720025,0.245043666898,0.00552264028937,0.0127583923001,-0.00748350670979,0.0180493998394,0.0199720051102,0.129729304585,0.261722906771,0.0547552506055,0.0685740664714,0.0365092675394,0.131420092934,0.0217812305559,0.00890736538847,-0.0119848719708,0.00196268271785,0.0173609124264,-0.0771132875103,0.0586479557302,0.0138366798599,-0.0673382826369,-0.225311128274,0.136752970434,-0.0388691603228,-0.0214540282744,-0.0927909324499,0.165116611591,-0.0304828643072,0.0394488425993,-0.0360869165365,0.0504876280732,0.0284098058348,0.109427126188,0.02934497514,0.042064262621,0.0363343498554,0.00294862165736,0.46707646023,0.00237329024688,0.0155026939434,-0.070973467838
EXR,-0.0185496253815,0.0249435070287,0.0545073681769,0.0671295993001,0.0550546444093,0.0448611581581,-0.00702213162218,-0.194799954501,-0.0066904394036,0.0871057784637,0.0837348430141,0.147719652699,-0.0133750701269,0.0222530149325,-0.0593426762922,-0.00397567689197,0.0182301633432,0.0749314218521,0.0322884783361,0.294032031624,-0.00152575801965,-0.0449526440365,0.066242919902,0.0262857927696,-0.0185583017249,-0.0168339859236,0.0473421671404,-0.0123516237356,-0.0736472197484,-0.0510876379083,-0.0341324914357,-0.0627973453735,1.0,0.0233719523901,0.00981532019131,0.0398836438061,-0.0275231400556,-0.0589666688106,-0.0402815064331,-0.0126553184886,-0.0185710743406,0.0192586494421,0.00633208440982,0.10003686918,0.00274533261737,0.0454425415641,0.0470414093434,0.117023247518,-0.0261941398248,0.0249672881795,0.0161407572962,-0.0118204413309,-0.0401549923966,0.0140491732382,0.0135382492741,0.0210374673763,0.0509450320492,0.24952971224,0.058305248333,0.0242218541078,-0.194121902877,0.0782080009285,-0.0367798412367,-0.00447348892598,-0.0185365708048,0.0217645360196,-0.00547422019164,0.0426155887329,0.0658153308963,0.0160764691297,0.0994905843207,-0.105603575114,0.235810445453,-0.0179599577841,-0.00104228746203,-0.0637978829046,0.0752869683226,-0.0371127491312,0.00427085485712,-0.116139289679,0.0129578546465,-0.0573756824881,-0.28687300704,0.0171152088897,0.0455559762491,-0.0114496509595,0.0139533857233,-0.0140676569965,-0.0429497631883,0.0195340014972
FITB,-0.0202982238856,0.0202700462984,-0.0168853886767,-0.006010111913,0.0176929765439,0.00297834009855,-0.0339988191794,-0.0440326028222,0.154809690828,-0.00461664328205,0.034723465814,-0.0883540349328,0.117267426654,0.00353847724818,-0.0894065695545,-0.00108800465726,0.00214079162086,0.123782223351,-0.0238032006653,0.0966239224221,0.0385787668219,-0.0134128830926,-0.124627781725,-0.0459338422217,0.0787004120955,0.0274409620413,0.060992124337,-0.0197391032116,-0.033134019272,-0.0112735105417,-0.00316189643978,0.425885457912,0.0233719523901,1.0,-0.00969950328987,-0.00696301565254,-0.0265353463913,0.159448938082,0.00358284883178,-0.10814207856,-0.0318540821527,-0.0850327366145,-0.0522938572466,0.0754379065962,-0.00589663795352,0.0589075657039,0.297530463994,-0.139748548956,-0.00775009849808,-0.1237486729,0.124413375711,-0.0407905388514,-0.0163582889455,-0.0459570336189,0.0604227884903,-0.0176572291711,0.226730335962,0.00774502980594,-0.00623546061056,0.0111921001625,0.14009639294,-0.02058920683,0.0775148652344,-0.0189551390815,-0.247922792569,0.0772998802384,0.0102096685022,0.209749406671,0.00331147369712,0.111657387051,-0.0362834063696,-0.0385074937893,0.0474141546654,0.0171575454407,0.0957034613738,-0.0591292408397,0.00290206998011,-0.246447504133,0.00569791042991,0.0614362326974,-0.0155236796463,0.0242711127925,0.0458692828614,-0.123621859451,-0.0174176441313,0.0355226653871,-0.197877395802,0.0303352451627,0.0103903082016,-0.0786913988382
FRT,-0.36991613211,-0.027134884183,-0.0139601322868,-0.00085385925628,0.0204814506737,0.0169794173975,-0.0183754262367,-0.0133299954335,0.0180426773921,-0.0633722909816,-0.0475020618194,0.0126940138305,-0.046541693078,0.0099577126615,0.00983475088158,0.00740862100994,-0.00714339362062,-0.00892413454147,-0.0139756111749,0.0132992843276,-0.0175170835009,-0.0242767387767,0.0104723789572,0.00596279938078,0.0608969963678,0.0120416474558,0.0403884254737,-0.0414162871304,-0.0308402558827,-0.300843066534,0.0106962733113,0.0212743340286,0.00981532019131,-0.00969950328987,1.0,0.0537751644999,0.00856820804047,-0.0149457669285,0.00234534870402,-0.0448424574595,0.0487862584551,0.000938727475381,0.113236158436,0.00387654129722,-0.167412188097,-0.0127127453568,-0.0528068019154,0.123805702364,0.0337912631787,-0.0109925432683,-0.0116754263366,0.019252660117,0.00239664963551,0.063897159454,-0.0375925570332,0.0138314180811,0.397975141548,0.00446191402469,0.101761906586,-0.00333155736903,-0.0786037371076,0.0110445702973,-0.068780167191,-0.0196348824763,-0.0474210530104,0.0317631259454,-0.00362942527345,-0.00391955060643,-0.0910148399262,-0.0185327646501,0.00509850011489,0.00823285487818,-0.0129031539544,0.0423287577776,-0.0437840008456,-0.00901938145573,0.0395586924677,-0.0210217978435,0.004836121217,0.43870647408,0.0272709045435,0.04025974184,-0.0270387184627,0.0209451303237,-0.108295070684,0.0181105040338,-0.00610493928702,-0.00666110475093,0.0694250552471,-0.0659262720731
GGP,0.0324224523105,-0.0147565036423,0.0681582040922,0.0376933257538,-0.00730595956238,0.0225445125144,-0.0421814124947,-0.0533804284335,-0.0432498936876,-0.0111239929049,-0.00122998364457,-0.136372409237,-0.0561416789505,0.025181295265,-0.0038901714156,0.0220302147215,-0.00485621098164,0.00367650707259,-0.0104382710263,0.0334214690918,-0.0225864653931,-0.140393463968,0.220801464848,0.0506244946651,-0.0923419946993,-0.0279054864325,0.0214070013861,-0.0626812958024,-0.108883410507,0.104783838228,0.0476857142068,0.05110138984,0.0398836438061,-0.00696301565254,0.0537751644999,1.0,-0.0258565480881,-0.0637805926179,-0.0813714082012,0.112640060359,0.00369429639906,-0.0572703705429,-0.0472127522683,-0.0248251321178,-0.0174078805815,-0.0312931616319,-0.150679740438,0.0656076876395,0.0983450217163,-0.00334450466775,0.0368652543549,0.0332887608133,0.0456425057717,-0.0390633141357,0.0301553683442,0.202041858729,0.0384347022491,0.0604004973249,-0.110286371194,0.0036954903003,0.00399515049869,0.0903437251387,0.0106697362597,0.0470350884034,-0.0847407838682,0.0620789199253,-0.0412325134435,-0.179873926831,0.0445715905393,0.101840584108,0.00193698772182,0.124680345542,0.00687231005141,0.0127005121875,-0.066644159659,-0.0478989724572,-0.0350760016888,0.136808699569,0.0325677446149,-0.00173050821054,0.06911367193,0.155680683229,-0.028216134792,0.149688214591,0.0127427437545,-0.0241643487091,-0.0215542193365,-0.0031656722766,0.0516592315664,-0.0543370177521
GS,0.137868068286,0.0899677668015,0.0773251850084,0.1041178817,-0.0765242391814,-0.00880304271299,0.0623895089119,0.021179556875,-0.0306439982777,-0.04685703307,-0.12027584718,-0.0742572281309,0.17506409804,-0.00527439612529,0.088394687668,-0.0105339852927,0.0348308066757,-0.0561942409552,-0.0260892318203,-0.032774574759,0.250655060098,-0.449811068378,0.0567958188977,0.0577378199879,0.0124145990748,0.155143987559,0.0558104322486,0.0271346719119,0.0311625644588,-0.000510652607962,-0.000333596785082,0.0517779901539,-0.0275231400556,-0.0265353463913,0.00856820804047,-0.0258565480881,1.0,-0.0594290795806,-0.0838681842268,0.027844281248,-0.0604245242852,0.0461605381562,0.113219560131,-0.0746948288232,0.0334811870528,0.0135308265332,0.0381402421116,-0.0171249762732,0.00755505200761,0.0233602419901,0.0884998941638,-0.110183947182,0.0195607711381,0.00378895953306,-0.00741034310277,0.0456830229072,0.0772155382226,0.0367328935594,0.0297278100973,-0.0371356877995,0.148062968778,-0.00363711229459,0.0759622807763,0.0127159791694,0.0709730887744,-0.0519608358921,-0.119849857943,-0.0138672516438,0.0204166503845,-0.00406287692017,0.00136487116898,-0.126650208351,-0.0233773994344,0.172171396555,0.0504106626176,0.0422993820649,0.0221519362287,0.0388211061468,0.0488325714584,0.0608781486094,0.045552358858,0.023751415106,-0.0195825208642,-0.0162211591474,0.0124253251369,0.0329015776686,-0.145102509893,-0.0560367419772,0.0278987600109,0.0393028002884
HBAN,-0.283840610536,0.0550540111275,-0.00496300842716,0.0659910941378,0.0336858549092,0.0332484230278,0.014955111237,0.0550708322882,-0.0311132176638,-0.129887648285,0.00749906644977,0.244789183763,0.153961145882,0.000581846931598,0.0676194032446,0.204660559222,0.0250576300828,-0.0298392440357,0.15504033003,0.0571656242272,-0.100516611088,-0.0105747849153,-0.0332514022082,-0.104114006835,-0.0855526966021,0.0150291601033,0.04349692245,0.106773489169,-0.0178450211429,0.00295270462267,0.00147779353675,0.125946304693,-0.0589666688106,0.159448938082,-0.0149457669285,-0.0637805926179,-0.0594290795806,1.0,-0.000773038210132,0.0829304641084,0.0337352221519,0.0140986106199,-0.0494774437036,-0.021328053601,0.0972015651958,-0.0237113493797,0.231604600256,-0.0667196679002,0.0697323353532,0.0255500864183,0.0953803197983,-0.00896118406754,-0.0126186654989,-0.0858399126531,0.152248811929,0.0131368205146,0.0297734186116,0.1579554256,-0.116346245719,0.00432741367991,0.0122885496188,-0.0499327155788,0.0411042010365,-0.150753432764,0.000269507198403,0.0337721129203,0.28884351357,0.118361974598,-0.0134894288441,0.325154108654,0.112069581422,-0.05079127569,0.0328436382136,0.0148651909059,0.223733608259,0.0740248523546,0.0966109660697,-0.038081888,-0.00607576971772,0.23230807488,-0.113408946968,0.155282427048,0.00408628023319,-0.227433442744,-0.00933547285839,-0.112680001082,-0.0222119387257,0.0329329072342,0.00582173101979,0.102914438164
HCN,-0.00941416803121,-0.0120478717778,0.0145136718627,-0.0431496730573,0.0064040750692,0.0236641551913,0.0175044834606,-0.0119627491079,0.0158232172175,0.00934262543494,0.0924455613645,-0.0819235197847,0.00143924609846,0.0326356646728,0.0112764982748,-0.0209880198086,-0.00964940310794,0.018799846644,0.0206406691495,-0.0086054270532,-0.0160865993237,-0.0121389378231,-0.00676268648051,-0.0143271690327,0.0160656651697,0.0784922749929,0.00508128349154,-0.00427869837268,0.0183645452131,-0.0110252974222,-0.04026265772,0.0267369831878,-0.0402815064331,0.00358284883178,0.00234534870402,-0.0813714082012,-0.0838681842268,-0.000773038210132,1.0,0.0332910607361,-0.0156376314105,-0.0335615645564,-0.0232212379256,0.0229173529137,0.00251354080376,0.214649885009,-0.0519456759981,0.00554234475083,0.0181037232896,0.0628766228889,-0.227126927897,0.271266856443,-0.0160804512185,-0.00393580567383,0.0273254027809,0.00365422195711,-0.0165751366871,-0.0151544298303,0.204322332238,0.0271690197948,-0.023592919575,0.0267931783761,0.0250345244287,0.0778383988358,0.151618359567,-0.0459822383958,0.0968190765889,-0.0697310242631,-0.0210843147575,-0.409993413612,-0.0512957272214,-0.015486384321,0.0696755643948,0.0210187581163,-0.0732245606738,-0.0150906619626,-0.014025168944,-0.0279121524498,0.0671946076008,-0.0496832849916,0.00951716219736,-0.00611875988585,-0.0049749711974,0.0391605216364,-0.0801054491049,-0.0176038371107,0.00871700030344,0.0161525726866,0.0275945182823,-0.0125776388354
HCP,0.0760566967577,0.0474164667397,0.114997711423,0.0105672731568,-0.0722753663799,0.00437001311231,0.0935386593679,0.00799557349344,-0.13832979066,0.0168460503834,0.00265355524772,-0.0181476303551,-0.0961450102663,0.0385763250117,0.0872597734227,0.0817963881225,-0.0088554190822,-0.0420007753802,0.00270997836024,0.000356303938862,-8.00939676017e-05,-0.0219501242704,-0.0171738333382,0.0592670689896,-0.0370228074555,0.0133217208986,-0.011648980294,0.0629774817259,0.00295079119533,0.0678889960672,0.0112483709543,0.00695111666163,-0.0126553184886,-0.10814207856,-0.0448424574595,0.112640060359,0.027844281248,0.0829304641084,0.0332910607361,1.0,0.0286427640594,0.00952522054683,-0.042977788941,-0.00491417023249,-0.12656794821,-0.0366117411783,-0.0445688217649,-0.045515635368,-0.00516224233984,0.111942117929,0.00150690699433,-0.0210031054943,0.0455972138579,-0.0233661986433,0.0816564614554,0.253226500476,0.00915852435648,-0.0237566015439,-0.0167368033969,0.00458552338711,-0.00978035148427,0.0570922172638,-0.0537606370209,-0.0212893756061,0.114302853251,-0.0129017517206,0.0759556011208,-0.132000777595,0.0169167360891,0.0762073086614,0.0485556975213,-0.00364991497232,0.0194346117429,-0.00332982330498,0.020640776686,-0.0760691880297,-0.0327907199147,0.128427290197,1.42419235085e-05,0.0106667197267,0.0860773605429,0.0302256316256,0.0460156491792,-0.0889711488962,0.0801948431523,0.0239145808366,0.0144481928005,0.0148957790586,0.00944842086938,0.00729662639232
HIG,0.0109689244584,-0.0509925015011,-0.0262094012704,0.0688725902473,0.0496013473545,0.0339563406723,-0.00359366146873,0.0824100276382,-0.130358204549,-0.0224698438828,0.00957067044604,-0.0217087209323,-0.0561365682294,-0.0546641872509,0.0456097070298,0.150779427666,-0.100051446336,-0.0216922206083,-0.188176639213,-0.104443928616,-0.0244627348949,-0.0421679175627,0.00694347630886,0.0773451520514,0.0559863306343,-0.0223831495111,0.138520690288,0.256389795433,-0.165523390231,0.00175997794902,-0.00327909668371,0.172638035055,-0.0185710743406,-0.0318540821527,0.0487862584551,0.00369429639906,-0.0604245242852,0.0337352221519,-0.0156376314105,0.0286427640594,1.0,-0.0107048005278,-0.0355086087286,-0.0453147542393,-0.0358265675132,-0.0174968317935,-0.0445213258813,-0.00241118317209,-0.111904356665,0.295786341677,0.084349797896,-0.0345130713821,0.0220850293612,0.0104754224549,-0.0622803326327,0.0533025031543,0.0325494815483,0.123985221163,-0.0241963109785,0.0724278744538,0.0762322931732,8.90786796848e-05,-0.0495296028666,-0.0331007136625,-0.0861570684287,0.086043923293,-0.0423989303989,0.0148308533377,0.0663057402809,-0.0466287916562,0.018066743802,0.0387803299847,0.149313560116,-0.104442612883,-0.136814572937,0.252994494946,-0.0705685927275,-0.108147840642,-0.0876639942294,0.0959547784822,-0.0184509545287,-0.0092373987243,0.0317782740292,-0.0250934293305,-0.00347649665314,0.232380278457,0.704179964692,-0.0385665162047,-0.0509909769306,0.0886630636158
HRB,-0.0352227202402,-0.00137789169026,-0.0569521169998,-0.0140112724148,-0.0221536532646,0.0146466700429,-0.0234493816818,0.00274931585496,-0.0103876417989,-0.0205623018873,-0.0151584485497,0.0392104350152,0.0564517571068,-0.0611550204723,0.0655737098124,0.0216826115425,-0.00374758561252,-0.0472826280781,-0.0686659752274,-0.0775747748299,0.0572365452275,0.00191617958315,-0.0606454651412,0.00325742543546,-0.0178313054841,-0.0708225684432,-0.00383199834889,0.0950655407351,0.046686735662,-0.00637407357993,0.0870098790123,-0.0613171730479,0.0192586494421,-0.0850327366145,0.000938727475381,-0.0572703705429,0.0461605381562,0.0140986106199,-0.0335615645564,0.00952522054683,-0.0107048005278,1.0,-0.0394138056899,-0.0542855599312,-0.0049080650162,-0.069760474272,-0.0718715261383,0.064221230858,-0.0740102306763,0.00981926808943,-0.00817167825133,-0.0373850966088,-0.0192189133768,-0.0381380978261,-0.0919875113112,0.0537292674319,0.0520554420193,-0.0527356134224,0.00240074654917,-0.0186378576605,-0.052590919679,-0.03488601656,-0.0536817399184,-0.0305678606336,-0.0617279350255,0.00761009261904,0.0345095582665,0.0112944733797,0.00467265804484,0.00433848643799,0.0530390857612,-0.00212304660858,-0.0561319153981,0.0169037224925,-0.00327051464364,0.0965694391715,0.0832214833129,-0.039277670298,-0.0352884491016,-0.0437526856207,-0.015295250352,-0.0271447131294,-0.00311438366335,-0.0262505848789,0.00610249134106,0.105596426873,-0.137569847603,0.000674190389297,-0.008615409037,0.0305902936636
HST,0.0172192575896,-0.0301756236404,-0.0127608317483,0.0495683855462,-0.00249825948742,0.009662706564,0.0104559795245,-0.00991205219948,-0.0409885376333,-0.0343002373957,-0.0822659460099,0.0224275956294,0.0339698206301,0.0237244956478,0.0219797885125,-0.041707938744,-0.00800796119401,0.0251894064758,-0.0598942808538,0.0304318629901,-0.0133796692994,0.0287172034086,0.0432173944735,0.00501136971877,0.0282031850669,0.10811015168,-0.24910108819,-0.1987699526,-0.122887298344,-0.0412708377627,-0.033909429037,-0.0228172629468,0.00633208440982,-0.0522938572466,0.113236158436,-0.0472127522683,0.113219560131,-0.0494774437036,-0.0232212379256,-0.042977788941,-0.0355086087286,-0.0394138056899,1.0,0.0205318745062,0.0213476370788,0.233640249055,0.0386203016646,0.114557693574,0.0606313085209,0.0691607247471,0.0609424180324,-0.00196759945872,-0.0330440014158,0.0595139805677,0.0959103700485,-0.0535425555352,0.148804336484,-0.0830248119929,0.077936757326,0.0303219946977,0.0623470821556,0.0351227165642,0.0882166400154,0.0559175995372,-0.0068803547541,0.0969186274187,-0.0867626410014,-0.0664618371842,-0.0156103690762,-0.0536592498307,-0.02963825758,0.0927916215562,0.014491270036,0.155786964257,0.10262163275,-0.112209465229,-0.131141792864,0.0336015856394,-0.0658838717675,0.0187514616276,0.0245971727614,-0.016714232094,0.0198900278391,-0.0675707207669,-0.0487926528995,-0.0279372480721,-0.0174548848526,-0.0265350208554,-0.0670103043578,0.0512989483324
ICE,0.0578982172631,0.0107158249256,-0.123087367765,-0.110992141142,-0.0385671052354,0.0395346742163,0.0100710835149,-0.0428475764646,0.0675936364183,0.0129383537371,-0.111154968764,0.0137250955511,0.00073368194247,-0.000786732537479,-0.00751351229074,0.0336445631537,-0.0691207767078,0.0304457601797,-0.0263901411146,0.243284778001,-0.0139628619347,0.0606858069539,-0.00259767111025,0.0132236539598,0.00565754187002,0.0192831602001,0.0254992824354,0.0246086162865,-0.105026828617,-0.0272084942555,0.0767261146345,0.0737260237444,0.10003686918,0.0754379065962,0.00387654129722,-0.0248251321178,-0.0746948288232,-0.021328053601,0.0229173529137,-0.00491417023249,-0.0453147542393,-0.0542855599312,0.0205318745062,1.0,0.0107885157232,0.0512573873238,0.0664261071179,0.00395178325022,-0.00880667468503,-0.00205525582267,-0.0127985547036,0.0234717659601,-0.0115337710096,0.0113761534957,0.00415065291252,0.0108788806321,0.0530143189494,0.00296194712475,0.0200336663555,0.116797011465,-0.0238223955626,-0.00780844096042,-0.0640539504745,0.057759882793,-0.00507682328242,0.102683338382,-0.0120227691724,0.0313777152776,0.0288102915378,-0.0150372912031,-0.0127918662695,-0.117640579656,-0.0212140725746,0.000762145754467,-0.0240217832631,-0.0348227004171,0.0738493677634,-0.0662766462839,0.0181538435379,-0.00646268183805,0.0155944993651,0.0516515691133,0.0141900514592,-0.0216466114429,-0.00937721492697,0.00884355059123,-0.262878566342,-0.000937865162462,0.0447555633305,-0.0328373626549
IVZ,0.0813245826867,0.249995341412,-0.0164010819098,-0.0149613621687,0.0353300237441,0.0127904653363,0.101631295354,-0.00696985993073,0.00223458402786,-0.0678439038631,0.0454242371627,0.0102808035625,0.0651835145717,0.00593002521868,0.0171525722771,0.0745168195506,-0.0191585073583,0.0129021346591,-0.0113248850918,0.0825181122221,-0.0537062831015,-0.0179694318481,0.0373866444449,-0.154811158211,-0.0135757229157,-0.0153498012203,-0.0145232127747,0.0990369410071,-0.0197878953203,0.0150464139743,0.0121276768235,0.0224531560122,0.00274533261737,-0.00589663795352,-0.167412188097,-0.0174078805815,0.0334811870528,0.0972015651958,0.00251354080376,-0.12656794821,-0.0358265675132,-0.0049080650162,0.0213476370788,0.0107885157232,1.0,0.0205513007127,0.0764086555297,0.067135575521,0.00185484805431,0.0713550282407,-0.028371437779,0.0163679920715,-0.0221511537375,-0.00662017580492,0.0360412076786,0.110191252776,-0.0526587834017,0.0958629695294,-0.0467708929445,-0.0185963753486,0.0612997997458,-0.0417825088297,-0.00784275374704,-0.119825949647,0.0817288735213,0.0840327456379,0.0600350237167,0.022553473741,0.00209963467225,-0.0151912221228,0.0198450958532,-0.0895310498163,0.0650037863526,-0.00741145218477,-0.04399995022,0.0173505798965,0.000616381300258,-0.00710108486726,0.0160485659756,-0.0449415823385,-0.0437931216607,0.116786627459,0.0387250793216,0.168287596156,0.0353933014209,0.059657822703,-0.0661138397179,-0.18130542897,0.00569742411148,0.0840916172314
JPM,0.139341987113,0.0355644940284,-0.00453406307372,0.0158904041899,0.0515106254472,0.0225931595361,-0.0113671053831,0.0249679173605,0.11074585626,0.0753065877154,0.0328755490764,0.14178868104,0.038792782844,0.050732833495,-0.0347699632959,0.0260598165985,-0.0818201352517,0.0606537597009,-0.0436320147778,0.0265665831239,0.0221580029706,-0.0120612796852,-0.0923116613656,-0.0483548502797,0.0574640222175,0.231402955251,0.0271415433653,-0.25550444935,-0.10107106192,0.0384089727235,-0.067853045634,-0.00745509468539,0.0454425415641,0.0589075657039,-0.0127127453568,-0.0312931616319,0.0135308265332,-0.0237113493797,0.214649885009,-0.0366117411783,-0.0174968317935,-0.069760474272,0.233640249055,0.0512573873238,0.0205513007127,1.0,-0.00444252817532,0.125037267007,0.013686087929,-0.00344876022773,-0.0818967459561,0.155785390495,0.029210583486,-0.0206852978167,0.108885446782,0.0148732666848,0.0234908496586,-0.0692505205584,0.145929064087,-0.0103879030826,0.0369031949929,-0.0218046406805,0.189435019497,-0.0793632113223,0.0897192341844,0.0491446941211,-0.0117164678853,0.015456606168,-0.027367126044,-0.11604994636,0.091717975626,0.0478214108581,0.061868579753,0.0368385326276,0.207776267419,-0.247698044565,0.065180732706,-0.0349038960835,0.0469659623597,0.0683916042487,-0.0884595310348,0.0677480930374,-0.140983319048,0.0923261578573,-0.00632502467888,0.0508435880058,-0.0564192767741,-0.0461638432291,0.00144924584577,-0.00933295145831
