,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,CBS,CCL,CMCSA,CMG,COH,CVC,DG,DHI,DIS,DISCA,DISCK,DLPH,DLTR,DRI,EXPE,F,FL,FOX,FOXA,GM,GPC,GPS,GRMN,GT,HAR,HAS,HBI,HD,HOG,HOT,IPG,JCI,JWN,KMX,KORS,KSS,LB,LEN,LOW,M,MAR,MAT,MCD,MHK,NKE,NWL,NWS,NWSA,OMC,ORLY,PCLN,PHM,PVH,RCL,RL,ROST,SBUX,SIG,SNA,SNI,SPLS,SWK,TGNA,TGT,TIF,TJX,TRIP,TSCO,TWC,TWX,UA,ULTA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
GRMN,-0.157346907039,-0.0251009119456,0.00291867442974,-0.0294069991795,-0.0613362183865,0.0677430760065,-0.00959444500875,-0.192076472556,0.0381127203133,-0.183675844277,0.186959077012,0.0303057476792,0.0415437506361,-0.0142514827342,0.0498757041013,-0.0440021741304,0.11310956162,0.0679924467722,0.0332324052562,-0.0200563167281,0.00725584279603,-0.0380607644597,0.0868599739486,-0.0496443435784,-0.0225447551306,0.0414530735726,-0.0310348041469,-0.0602871780289,0.170461186157,1.0,-0.0635246331457,-0.0446008610516,-0.0100998066037,0.104421151757,-0.0358616184535,-0.0314239446013,0.0116838099653,0.0226045578942,-0.0369272374394,-0.0559744712563,0.0259890803897,-0.0409902313073,0.0494777642955,0.0149133381092,0.0740219900508,0.0310491845926,-0.00908768505802,-0.0361438069486,0.00269454203561,0.164970746129,0.0013018800435,-0.10755622201,0.0152121236516,-0.0366727361687,-0.082344032331,-0.0127300269915,-0.00651003076209,0.139849976257,-0.0926578190555,0.00154755660992,0.0780087390265,-0.0473779336398,0.08046166303,-0.047266171916,-0.0585249559017,-0.00667248252845,-0.0200713256939,0.0313234232029,-0.155539634219,-0.0152293916684,0.0210671821636,0.154295139528,0.000475158320638,0.0363095868383,0.0792201675686,-0.0139558600663,0.0373234671294,0.0473134177488,0.0843553168731,0.0378438287227,0.132457772154,-0.0621381389018,-0.0251841248011,0.0602121224468,0.0533986628924,-0.134936481037
GT,-0.0338199936853,-0.135184317324,0.0170079597911,-0.021592101469,-0.016927003399,-0.0236413386621,0.122744323611,0.210668820789,-0.033657388137,0.0192295452826,-0.0101597788361,-0.0384038441092,-0.0303791754427,0.0417361415097,-0.150317676081,0.274478799744,-0.0812931843787,-0.0666761582374,0.0750288535958,0.0089515519834,0.0118775204739,0.0969711823651,0.0359048644513,-0.238356439031,0.0331890338367,-0.0164234015184,0.00221741476318,0.0315129230253,-0.0465220233627,-0.0635246331457,1.0,0.0486199010359,-0.0100929357413,-0.0725367825067,0.0815440766508,0.0446444693914,-0.00421665911872,-0.0476661447193,-0.210969505343,0.00130245893463,0.119913893121,-0.0112744111421,-0.0420934912496,-0.0134197472547,-0.0605148756365,0.293195519306,-0.000271483212256,0.0607876853902,-0.0667629420325,-0.0765043645159,0.0719634272366,-0.0136603262696,-0.19529697109,-0.0848784928858,0.0314076056417,-0.100279446808,-0.00714717612169,-0.00976565354399,-0.100533429495,-0.0118658447543,-0.0187497003067,-0.0171180803284,-0.168513086148,-0.0422268255526,-0.0159159034053,-0.102090543293,0.0156154460757,0.128592374055,0.070689933452,0.127809039901,-0.0400083717996,0.0169417801942,-0.0375137352054,0.0638556582889,-0.0507336918194,0.0227337308103,-0.0236967691662,-0.0144436757002,-0.0363792693803,-0.00917886746756,0.0770438760488,-0.0112018000262,-0.0233445593902,-0.0552647188309,-0.0258436613136,-0.0421499338518
HAR,-0.0658723878338,0.0240255357036,0.0341175380548,-0.0574860160984,0.0119663759412,-0.0457464522937,0.00637666276604,0.164943245681,-0.0233241713347,-0.0371653441205,0.0187366210395,-0.155905377339,0.116787579795,0.0829332392508,0.0217746663321,0.0483467874731,0.149136853154,0.0892333474788,-0.014194943531,-0.00634289417019,-0.054071862291,-0.0596496598302,0.191224100686,-0.019668080391,-0.0069944125721,0.00770542688588,-0.152617241536,0.0854733355668,-0.0555146817287,-0.0446008610516,0.0486199010359,1.0,0.0498777791902,-0.0924316708396,-0.0161232121999,-0.0156690080834,-0.029331282054,0.0257263089606,-0.0226845896434,-0.07905512532,0.0926947883288,-0.0169212652657,-0.0209468932282,-0.100353241475,0.00535325445289,-0.0103671582572,-0.0141420291459,-0.0865990544963,-0.00730643109036,-0.244147269481,0.10315634162,0.0372317396887,-0.0244027005027,0.021724855923,-0.0632899802504,-0.0200779919094,-0.0916853352617,-0.0272035245986,0.0289476845588,0.0133564042906,-0.0336796250822,0.00605256473421,0.0189421543528,-0.0162292234388,-0.00879660397084,-0.0137075668649,0.000468819911758,0.00297564566379,0.227932666349,-0.0303116250661,-0.0116636099669,0.0501794586905,-0.0242026388017,-0.023644731961,0.00725439114888,0.00428529928753,-0.003912778819,-0.00874490585697,0.0285207513197,-0.0084050873545,-0.066836944829,0.0113093359163,0.514046851066,-0.0195788644027,0.212000040962,-0.0620996812109
HAS,-0.00616563147927,0.0710742663725,0.00487712404048,0.00150324328157,-0.0158747790823,-0.207155401935,-0.0535539978559,0.0077966785026,-0.01616008799,0.00840026656628,0.00349845535113,-0.0472386348719,0.0409505969613,0.0206526173977,-0.0246768653496,-0.0323686327735,-0.0135623964876,0.00511528910375,0.0049865025957,-0.00414048413472,0.529034511635,-0.0435644937474,0.184438105015,0.0176693740415,0.00677112004582,-0.0178728419661,-0.0581996632461,0.031834428289,0.016786535652,-0.0100998066037,-0.0100929357413,0.0498777791902,1.0,-0.0224751762207,0.0707730383115,0.023267660745,0.0252072648181,0.188531329664,0.0710076450661,-0.0126946909648,-0.0526713279721,0.248199415831,0.0325825713666,-0.0346966529591,-0.0476653705632,-0.0118485756011,0.00922558948773,0.00958385194473,0.0043455477926,0.029175500331,0.0446309321781,0.00961964001737,-0.0493453200791,-0.0727250758924,0.0318190935577,0.0173550980254,0.034022970347,0.0318919807425,0.0524662061256,0.00944834019255,0.00268783833174,0.0080239789871,0.049859288796,0.00325127528459,-0.00603104621751,-0.0740166585418,-0.0049592977103,0.0444098319056,-0.00974061850495,-0.0649312352034,-0.038550722466,-0.0555276311459,0.0284906334985,-0.00402500612854,0.16944093056,-0.0098303979735,0.00291839720661,0.0145034423535,0.051214977808,0.0624822358004,0.0230814756507,0.0489387318277,0.0162077810811,-0.0941826348428,-0.0183702175292,0.00536930747575
HBI,0.062126775985,0.0156187916151,0.0221039313692,0.121656351237,0.0347867030928,0.0021495362658,0.0387155854682,-0.215173389398,-0.124442998141,-0.0708231912119,-0.0191258943199,-0.0427257862407,-0.00673374591148,-0.066405882057,-0.0263208456403,-0.0138668878763,0.00341980305061,0.0210150996076,0.0455244241163,0.0280382047869,-0.00672695854274,-0.00486553498329,-0.0439851749392,-0.0403669217951,-0.0348991256232,0.0174179759054,-0.0540947339488,-0.163830357536,0.106331250621,0.104421151757,-0.0725367825067,-0.0924316708396,-0.0224751762207,1.0,-0.0424772031272,0.0494273606046,0.0219801246613,0.109088373824,0.0555437087001,0.0362954173717,0.0329445947721,-0.000426983990202,0.314622236922,-0.0269546150357,-0.0595689803482,0.0366995549301,0.0318812254667,-0.0173714629207,0.514152401252,0.190143433672,0.0406330776613,-0.0386326949721,0.00324924998062,-0.0306830312706,-0.0104728165809,-0.00402214197958,-0.0332852620277,0.0027619849985,0.0086113757839,-0.173467153947,0.0678363189679,-0.0166561163142,-0.0431982352425,-0.0416578317033,-0.0351690284268,0.0212720479714,-0.00995540937594,-0.110867294289,-0.200699010148,-0.025720806839,0.0715864684673,-0.00224896213254,0.0209449278046,-0.0744005131719,-0.00109485003996,-0.0950742391465,0.0141266424667,-0.00265815758889,-0.0347589861257,0.00317124372745,-0.0332553504413,-0.0403257320185,0.0277134085296,0.0112880258811,-0.140831285941,0.0111519618474
HD,0.0810922918491,-0.00134880794616,0.0149261182713,0.071470962623,-0.0748926879914,0.0159707262226,0.0500729089319,-0.0626270853341,-0.0278037044551,-0.0483168611087,-0.02180079369,0.0236903637968,0.0436031365423,0.0477529192442,-0.0361242846746,0.00313635228565,-0.089413783053,0.106689180287,0.138602336892,-0.102456480068,0.0367273292093,0.0129989297477,0.00920325330762,0.196726086899,0.0993981336337,0.0254450866922,0.235582831845,0.0714219579156,-0.0475344565933,-0.0358616184535,0.0815440766508,-0.0161232121999,0.0707730383115,-0.0424772031272,1.0,0.0168428911753,0.000688737745291,-0.0697899016804,0.010917970472,0.0276751725365,0.00667851231128,0.0451435000857,-0.00552677361204,0.0611452609739,-0.105541489048,-0.0422016674338,0.0651837249719,-0.0609356071762,-0.034080257516,0.0326956258635,0.0395641882152,0.0242502946129,0.124879565389,0.0570804788856,-0.0475882600603,0.0179547238161,0.0159238543506,-0.00643383438426,0.0858149234289,-0.0142372389265,0.0520449158185,-0.0628027082317,0.0193618036167,0.168355890484,0.0149650367248,-0.245724770291,-0.0162920467942,0.0596277008032,-0.0132898378694,-0.0200768739869,-0.171068565426,-0.0079987415731,-0.0253230177166,-0.000317497114102,-0.0910099233923,0.054022864239,0.0133021934478,0.0370788762633,0.032004754205,0.0170246181016,0.0411048499289,0.0282067453416,0.00382466146916,0.00950316965797,-0.0602095036082,0.005535875305
HOG,0.018827802544,-0.0104921475558,-0.0683378815196,-0.0832654338672,0.117990708059,0.0200725052912,-0.00155935371565,0.0124638643525,0.0137974403579,0.0299450384518,-0.00627142390842,0.0194993259135,-0.0120806509574,-0.0146441907226,-0.0267873778547,-0.0753457689741,0.0360552327443,0.018995667492,0.025233441187,-0.0111124319604,-0.0728914076137,0.0421079419028,-0.0384271320343,0.00882657409356,0.0416773842586,0.176261409187,0.042542589793,0.062209051786,0.0334684287007,-0.0314239446013,0.0446444693914,-0.0156690080834,0.023267660745,0.0494273606046,0.0168428911753,1.0,-0.0898658035046,-0.0722018023844,0.176824913438,-0.0620032552635,-0.123996325648,0.106703221694,0.0460920888697,0.0315599009298,0.0245868201128,0.00793086783498,0.0959508268376,0.0549350824726,0.0324101180319,-0.00395288880726,-0.218764697376,-0.000847841521818,0.0588352698583,0.0105891985782,-0.0156314744625,-0.00435023104147,-0.00237671151986,0.175398836885,0.23490562118,-0.013384680812,0.00578346306854,0.0304289099669,0.102996701578,0.0194681538522,0.0225825961623,-0.00322274312186,0.0329812427494,0.0678115025816,0.00567974115971,0.0103742767994,0.0155165210168,0.0630575010323,0.130518240416,0.007609543995,-0.0662815003881,-0.00706930067626,0.0477472872874,0.0297499690161,0.0785224687625,-0.00531604682869,-0.0983374610577,0.0557906105352,0.0720552775242,-0.068086428684,-0.00453053470234,-0.00290851427255
HOT,0.00843872054845,0.0327060243171,-0.00473292182192,-0.0968537173518,0.0824091954192,0.0325165470922,-0.0305789818439,-0.197046176813,0.021597197081,0.204688424787,0.0517124548546,-0.00752563864188,-0.013843470062,0.0100122717646,-0.00503592269214,0.0604768784942,0.0403981411325,-0.0138139013016,-0.0201202946192,0.0195517138487,0.105440956761,0.0618636766157,-0.0468120616785,0.0956049078909,0.0902646215004,-0.0010680185184,-0.00277723494955,-0.0654652145119,0.18027663251,0.0116838099653,-0.00421665911872,-0.029331282054,0.0252072648181,0.0219801246613,0.000688737745291,-0.0898658035046,1.0,-0.0249667489333,-0.0643616835538,-0.00357671695819,-0.144506605794,-0.0622341656885,0.0515507206816,0.0705787822787,0.019511292345,-0.116896183457,0.0432611238581,-0.0129155681379,-0.0201226500642,-0.0066354522757,0.0515378371974,-0.0164190977069,0.00447210550856,-0.0120277944829,0.0451010105044,-0.0186746376099,-0.0314325263122,0.163730302063,-0.0462390324088,0.0020813540333,-0.0272455744284,0.0296510409044,0.0215046484429,-0.0027710504072,-0.039359685393,-0.0229709692272,0.00551289995867,-0.0485039779135,-0.0430611729403,0.0277237818553,0.033671871699,-0.0119338675125,0.0034107838251,-0.118029865582,0.0497340166452,-0.128951624164,-0.028679043213,0.0384071970752,0.0372290774395,-0.0263660437183,-0.0555775863452,-0.00683900370826,-0.0180723073899,0.219136429034,-0.0104360722047,0.0130841997741
IPG,-0.015148381249,-0.0278590813032,0.0494286865035,0.0798888204801,0.0327709345752,0.0156319271436,-0.0794995884192,0.167193100218,-0.0681998285536,0.1769076919,0.0319641997721,0.0226379078225,-0.0095592633703,0.0576990414317,0.0701269994513,0.0246422919971,-0.0288202861897,0.0679355540063,-0.153474351088,0.225950198157,0.253512656003,-0.0144043840204,-0.0898697582756,-0.0774736914485,-0.0907038280027,-0.153592747772,0.0911490028642,-0.07074651027,0.0760548287247,0.0226045578942,-0.0476661447193,0.0257263089606,0.188531329664,0.109088373824,-0.0697899016804,-0.0722018023844,-0.0249667489333,1.0,0.0360131990503,-0.11926579866,-0.0172503035792,0.00337374902527,0.035739138706,-0.0264991886457,0.0133076149776,0.126253765276,0.0136947210544,-0.032985105433,0.0697761346725,-0.0951388011894,0.136506024222,-0.0306832182358,0.0550579391452,-0.0172126314842,-0.0594801394271,0.102983830725,0.00675622216809,0.0114171801003,0.108747391605,-0.0255321736758,0.0234865664885,-0.0297580172468,-0.0274338786864,0.0634202316666,0.169809814585,0.123024115612,-0.0392439935342,-0.0219257268746,-0.0793916694353,0.0322755304482,-0.0352065057113,0.0876649422789,-0.0499018899559,-0.0689552913009,0.175848531887,-0.0506242050317,-0.0562510768432,0.0100842851504,0.0502168582659,-0.0382212167696,-0.0737331640553,0.00291031513442,0.00688254711496,0.0663227271632,-0.022961972433,-0.014080372878
JCI,0.0396113988178,0.231212041899,-0.00444436643923,-0.000541090982936,0.0581380280768,-0.0347961170405,0.0302590977878,-0.131949919263,0.0129268052651,-0.0456682067272,0.00267058959481,0.116636836725,0.187560919561,0.0186585870087,-0.00695341055703,-0.00058197982702,0.0486451554385,-0.0145055413121,-0.0150723708215,0.00515436671969,0.119797115404,-0.127502309077,0.0773295954326,0.14153328683,-0.01718052863,0.0421338710869,0.00568282579627,-0.0535611132126,-0.0284169424759,-0.0369272374394,-0.210969505343,-0.0226845896434,0.0710076450661,0.0555437087001,0.010917970472,0.176824913438,-0.0643616835538,0.0360131990503,1.0,-0.00191370250674,-0.00244103898026,-0.0105065554697,0.0467509274369,0.0169432691373,0.0836398142071,-0.158578561758,-0.121428682773,-0.0205640990665,-0.0118846734345,0.0477790935659,-0.0728973693899,0.0380982737093,0.0304149428177,0.08816549256,0.0112588999236,0.130233597577,-0.0628153524768,0.0249220866626,0.0494506325395,-0.01454538419,0.00592095473685,0.020500735365,0.0234025738195,-0.0305815368408,0.0573872578966,-0.158978178793,-0.0328650734937,0.0612520603114,-0.122272916182,0.0570427537557,-0.0384626425961,0.0115587435318,0.0544221388482,0.0551493896988,0.0446770539791,-0.0761462975093,-0.0172577507484,0.0135034174009,0.00302391382923,0.0360083848042,0.00244810036082,-0.0144475933943,0.067624558201,-0.0170851375362,0.0304701282508,0.0170489630825
JWN,0.175380464118,-0.00419509330912,0.149086289797,0.00704863583163,0.0187525263329,-0.019513013481,0.0358410308079,-0.0185273730871,-0.0354123041857,-0.0117915974026,0.0180824763094,0.0338687551008,-0.00257678498089,-0.0456514069243,0.18688992081,-0.0371513531738,-0.00880938530385,0.0105101507576,0.00947301148272,-0.0160462864778,0.0103131607915,0.0585125605087,-0.0311451506556,-0.0239522216579,0.0380343052301,-0.0130863539463,-0.0660966396558,-0.0471096750148,0.0198577831358,-0.0559744712563,0.00130245893463,-0.07905512532,-0.0126946909648,0.0362954173717,0.0276751725365,-0.0620032552635,-0.00357671695819,-0.11926579866,-0.00191370250674,1.0,-0.00394524936198,-0.065707614738,-0.0264046051745,0.0373380775306,-0.037492561787,0.0532347638803,0.145549923713,-0.0467378209279,0.0277484044965,0.0574415450617,-0.0100564959669,0.00828779625864,0.00682423172612,-0.07390294837,-0.00438931802976,-0.153072147672,-0.0720060576711,-0.0893600477895,-0.0495845697377,-0.0582105288598,0.04694581473,-0.0204302391589,-0.0368332688829,0.0549699692544,-0.0276641072644,0.0407248386712,0.0523911295904,-0.0393159978507,-0.00361588380862,-0.109440708699,0.0583422796923,0.0515334692798,0.0593582187591,0.112003182625,-0.0803633368849,0.0311811390916,-0.0204536665587,0.00188493923456,0.0155979879703,0.00368122117432,-0.023183969523,-0.00849914769182,0.0169326576693,-0.0431872213509,-0.00484169318097,0.0299365938097
KMX,0.00237820599627,-0.00250248329756,-0.086750462968,0.0404355373777,-0.133534663615,-0.10411943154,0.0512508546747,0.0055808980897,-0.0141745939759,0.00177170653509,-0.0251679751819,-0.177977246444,0.056379516347,-0.0278790237801,-0.0399115493447,-0.0404918492495,-0.0269686456316,0.0222406374743,0.0153258450634,0.0265827765952,-0.363264482092,-0.0284697196609,-0.0396063420327,-0.0454135989432,-0.0235084638906,-0.0246150785929,-0.0422609899182,0.0220536845374,-0.0660161667589,0.0259890803897,0.119913893121,0.0926947883288,-0.0526713279721,0.0329445947721,0.00667851231128,-0.123996325648,-0.144506605794,-0.0172503035792,-0.00244103898026,-0.00394524936198,1.0,-0.0623989717978,-0.231636033305,-0.0667949923632,-0.00455340592138,0.0343279438493,-0.0340223120632,-0.00748537948661,0.00471656455775,-0.0153048919991,-0.0365229031714,0.0332604566473,0.100232056608,-0.036004136324,-0.056208365505,-0.0466310537208,-0.0203996144939,0.00942426046988,-0.0701799801956,-0.0044584187716,0.00634170463988,-0.0262436204275,-0.0622409995763,-0.049373051977,0.017624250142,-0.0438386019567,-0.00389627292214,0.0155365380983,0.192897760554,0.0235120637535,-0.0155767840461,0.028403600804,0.0192418536542,0.0885475151703,0.0581156421551,0.0810769288766,0.0410468110381,0.0153580533489,-0.0512110549908,0.012081682529,-0.0438990677737,-0.0905573120204,-0.045022372869,-0.0430979451301,0.0209420679146,-0.0601237673512
KORS,0.0355122778298,-0.0317177505662,0.0223151287092,-0.117432249928,0.0342359915661,-0.132150310911,0.000681457329374,0.103712454374,-0.017235203761,0.00223055086901,0.0431851075922,-0.0898660115645,-0.073205549225,0.00604486409207,-0.0191919727227,-0.0119667625226,0.00950393455989,-0.0390842758116,0.0128520743723,-0.0394615148286,0.017864458176,0.0312650303264,0.1039099097,-0.0453513364034,0.0553462157248,-0.0157065254162,0.0535308849033,0.0445747729731,0.0698724701819,-0.0409902313073,-0.0112744111421,-0.0169212652657,0.248199415831,-0.000426983990202,0.0451435000857,0.106703221694,-0.0622341656885,0.00337374902527,-0.0105065554697,-0.065707614738,-0.0623989717978,1.0,0.00500272988386,-0.0472199548477,-0.0205333426235,0.0694297164984,0.0526706255375,-0.000237278895261,-0.0565150157607,0.000880080826549,0.0130505614822,-0.0649229737927,-0.00851675215976,0.00483176832525,-0.17111919006,-0.00873929009303,0.0185032850921,-0.00755895720327,0.0379002477486,0.00550281384406,-0.0294491850022,-0.0407872865275,0.00908198213488,0.0444935918096,0.0498729838301,0.00400914745738,0.0465139130425,0.0345222975101,-0.00432973398727,-0.051056781944,0.0511964216829,0.0506542082606,-0.0191181365453,-0.201402626084,-0.0240889346639,4.48106695769e-06,0.0014575598671,-0.0297706351421,0.0409298096431,0.00882842793454,-0.148936954397,0.0959132303409,0.0346701731616,-0.066441041367,-0.0350832060437,0.00662535644627
KSS,0.0213959124145,0.0274049302792,-0.0471317842302,-0.0215618145039,-0.00489237603561,0.0245331452926,0.0147677769419,-0.0621307888991,-0.0659363844549,-0.0275718319628,-0.0912475246241,0.0484357157951,-0.0101516400295,0.0146806640115,0.019179933064,-0.0724787958458,0.0561743411048,-0.0263818603565,0.0268393878418,0.0101730616301,0.120525140124,0.00232970453075,0.0984349836278,0.0331562628522,0.0505728129902,-0.0808017101848,-0.0269231323336,-0.0183524289136,0.0239190088742,0.0494777642955,-0.0420934912496,-0.0209468932282,0.0325825713666,0.314622236922,-0.00552677361204,0.0460920888697,0.0515507206816,0.035739138706,0.0467509274369,-0.0264046051745,-0.231636033305,0.00500272988386,1.0,-0.0340453196319,0.0231179726496,-0.0406703557638,0.0489977574359,-0.0594198492393,0.380471291165,-0.021408579199,0.0189572677465,-0.00589262021684,0.00460472680296,0.0146056355919,-0.0468718313643,0.0371444309831,0.00976313102743,0.0658421136444,-0.0102907713106,0.00797370027488,0.0044062503027,-0.066036636066,-0.0121366918655,-0.0338734843886,0.034380433179,-0.0128060475506,0.00215856965873,0.172258730173,-0.0551708552284,0.0282376891443,-0.00398203172539,-0.041789705546,0.00756611045779,-0.0432998710184,0.0654657940023,-0.031796116363,-0.0462112056794,0.0372464553485,0.0215471263443,-0.00937667930694,0.0299872410543,-0.068461016288,-0.000912839729485,-0.157466389863,-0.00222820319965,-0.0137696939223
LB,0.0260433958708,-0.0240324969569,-0.00599428395322,0.044939733147,0.00760765533082,0.289836959684,-0.0225228340411,-0.0109650417217,-0.00453728724511,0.0344979244436,0.00941872860412,0.00558362612234,0.00714260616147,-0.0157040738579,0.0807852789672,0.028563717808,-0.0287700868086,0.0313645368041,-0.00305295593855,-0.0241623829248,0.014371594921,-0.0455447029949,0.0138422684195,0.0135929651405,-0.00961940863871,0.0238912548396,-0.0617016428294,0.0851108969289,-0.0224275862933,0.0149133381092,-0.0134197472547,-0.100353241475,-0.0346966529591,-0.0269546150357,0.0611452609739,0.0315599009298,0.0705787822787,-0.0264991886457,0.0169432691373,0.0373380775306,-0.0667949923632,-0.0472199548477,-0.0340453196319,1.0,0.066856271934,-0.021168428713,-0.0134491108943,0.046692060355,0.0400173657193,-0.0381150779996,-0.0458090252885,0.115433705104,-0.0418181489447,0.0283356211766,0.0899485361843,0.0246824362722,-0.460827793381,0.000328402342345,0.014673855762,0.196315148274,-0.0217177623867,-0.0789530133823,-0.0612345894265,-0.081141646666,-0.0217334747456,-0.0219949865807,-0.0922600092151,0.0632842477909,0.008095896611,-0.0328592171409,0.0193872930683,0.365865122184,-0.0358019139908,0.0738722287595,-0.0143658847843,-0.0359240375764,0.410822166981,0.0138920558772,-0.0275737787253,0.0388510609185,-0.104726048229,0.037652150385,-0.105370766527,0.0638964891298,0.0146326071363,0.0378408686509
LEN,-0.0580004529788,-0.207659894544,-0.022105327568,-0.0195389978254,-0.0315196124054,0.0199076147422,0.00915143024943,-0.0143866009564,-0.0278293446248,0.0193695931905,0.00936588016521,0.133131951237,0.00461714682353,0.0552835568322,0.307801421827,-0.172877366916,0.0400505742681,0.0158000176234,0.00475818409771,0.153355244443,0.000560001021409,0.022973862483,-0.0551317245608,0.0338865231597,0.0648330638684,0.0154847342434,0.0428318653447,-0.0280194319088,-0.00669169203443,0.0740219900508,-0.0605148756365,0.00535325445289,-0.0476653705632,-0.0595689803482,-0.105541489048,0.0245868201128,0.019511292345,0.0133076149776,0.0836398142071,-0.037492561787,-0.00455340592138,-0.0205333426235,0.0231179726496,0.066856271934,1.0,-0.0578417191542,0.00331005876972,0.085561760093,-0.0244462380142,-0.0331634249147,0.0186166063467,-0.0125284886663,0.0901272523644,0.0971590276215,0.0314630061874,0.0737880770003,0.00261388367694,0.0102662149262,0.238728097652,0.01544703893,-0.00625065753177,0.002739757216,0.0510553925648,0.0079560930598,0.0764980153021,0.135399920507,-0.162886688507,-0.0134603660349,0.144108669002,-0.00264486912191,0.000264520108801,0.00304481292332,0.0306238424476,0.108680119432,0.147609672001,0.00330239133165,0.0201236968901,0.00139147677497,0.0670524966951,0.00777045910297,0.0592149638306,-0.0591152330878,-0.0836508182607,0.080138099925,0.0209986898278,0.0175392927777
LOW,-0.030292325657,0.00577179676367,0.0121788377391,-0.050201996696,0.0108313342014,-0.0211474057691,0.0904274366728,0.432259275872,0.00808329759665,-0.0663664401375,-0.00121789296823,0.0111711652496,0.0588663889188,-0.0426529208053,-0.0544249152489,-0.0824809411592,-0.108483948429,-0.00649228133103,0.0118180042495,0.0108540388816,-0.0161615971583,0.242432077346,0.0105830620734,-0.743196762064,-0.0204212534241,-0.00163156298526,0.0405895995045,-0.196571676043,0.107374578407,0.0310491845926,0.293195519306,-0.0103671582572,-0.0118485756011,0.0366995549301,-0.0422016674338,0.00793086783498,-0.116896183457,0.126253765276,-0.158578561758,0.0532347638803,0.0343279438493,0.0694297164984,-0.0406703557638,-0.021168428713,-0.0578417191542,1.0,-0.00682787159322,-0.0118422441598,-0.0274225910299,0.118444720297,-0.013811346957,0.0173902808385,-0.1496097662,-0.095751017861,-0.0650454548425,-0.007203772853,-0.00162506223135,0.038166885766,0.0652643588246,0.000207776528721,0.031167189278,-0.0400999109692,-0.0487895434519,-0.00999903129642,0.0370471895811,-0.0221661571634,-0.0172669898305,0.178345651611,-0.0228513063467,-0.0211453900146,-0.0310268773676,0.0863446037456,-0.0873664167752,-0.071101865871,-0.17850897131,0.0204014344856,0.0369844722653,0.00868555611782,0.011072596178,0.0797403672859,0.0107880815356,-0.0306065755083,-4.45425938468e-05,0.111550311411,-0.012123819642,0.00146159186302
M,0.03554294273,-0.0120997187634,0.0169581877813,-0.00173697823722,0.0439554788489,-0.0342087766594,-0.0680507822498,-0.0264380163125,-0.0349591299056,-0.033358136375,-0.0691064682607,0.000244246847749,-0.0841966595934,-0.00308442776074,-0.00183982178009,0.066368013159,0.0560200608098,-0.0197764194048,-0.0172786688265,0.0364090753799,-0.082993149795,-0.00457532113288,0.0280683532473,0.00121538423779,-0.00569081108414,-0.0234807921529,-0.0255801275471,0.0397037324298,0.0428547392304,-0.00908768505802,-0.000271483212256,-0.0141420291459,0.00922558948773,0.0318812254667,0.0651837249719,0.0959508268376,0.0432611238581,0.0136947210544,-0.121428682773,0.145549923713,-0.0340223120632,0.0526706255375,0.0489977574359,-0.0134491108943,0.00331005876972,-0.00682787159322,1.0,0.0251723270169,0.0134803079638,-0.0183389997229,0.0381342912966,0.0327473196177,0.00124389653566,-0.0551979725776,-0.107242570491,-0.0931349310383,0.0325545539527,-0.0103191633719,0.0413100245224,0.0346641017003,-0.0081358374986,0.00474957010398,0.0199600902953,0.00575675589372,-0.0356370937306,0.128293151756,0.0573429495879,-0.155288484344,-0.0634780937344,-0.0816534731454,0.176859367134,0.214122544074,-0.0210329378335,-0.0115115502213,-0.0460830295905,-0.00815041446145,0.0167239436008,-0.0141137417049,0.189650362363,-0.114917954279,0.0273086890144,0.0172136314399,0.0357054048278,0.0378548612615,-0.0331733756061,0.0411776232506
MAR,-0.0126875845693,-0.0193003296267,-0.0913854597547,-0.0122525371424,-0.0334610004594,-0.00361955890768,0.0128680669376,-0.00556345656856,0.0763257417964,-0.0121380952553,0.00811493367851,0.011390078052,-0.0161938568318,0.0091360869313,0.029533689228,0.00093641285711,-0.0494008134188,-0.103309754751,0.00768079077797,0.0159441470073,-0.0166394961904,-0.0398521868562,0.0919412294774,-0.0363073552449,-0.0224904737105,0.0172142766958,-0.0080063365784,0.111565587375,-0.025509563109,-0.0361438069486,0.0607876853902,-0.0865990544963,0.00958385194473,-0.0173714629207,-0.0609356071762,0.0549350824726,-0.0129155681379,-0.032985105433,-0.0205640990665,-0.0467378209279,-0.00748537948661,-0.000237278895261,-0.0594198492393,0.046692060355,0.085561760093,-0.0118422441598,0.0251723270169,1.0,-0.0562641794615,0.0270823840481,0.0576754015086,-0.00909425602768,-0.027869842368,-0.0108102802882,0.039951579075,0.032084807,-0.0405878588528,0.0882767841658,0.085493454596,-0.00903327000603,-0.0420272951154,0.0134845792174,0.114823726631,-0.132891759939,-0.0459084161804,-0.053014432109,-0.0354097746627,-0.0377600465981,0.0215673124023,0.0356917962716,0.00637329426204,0.0325454301924,0.0168559382355,0.155379110418,0.123211530161,0.00796985802143,0.0350144730651,-0.0163993038843,0.00233606614303,-0.0104547955412,0.0530870923068,-0.0339054044943,-0.133532975175,-0.094136474209,0.0697318273742,-0.0403944436666
